line,day,incident,min_delay
501,Sunday,Operations,8
501,Sunday,Emergency Services,20
505,Sunday,Cleaning - Unsanitary,10
501,Sunday,Operations,10
506,Sunday,Mechanical,5
509,Sunday,Operations,7
510,Sunday,Operations,9
501,Sunday,Held By,14
504,Sunday,Operations,10
505,Sunday,General Delay,10
501,Sunday,General Delay,13
501,Sunday,General Delay,12
501,Sunday,Utilized Off Route,5
501,Sunday,General Delay,7
512,Sunday,General Delay,13
512,Sunday,General Delay,13
509,Sunday,Operations,7
501,Sunday,Emergency Services,9
506,Sunday,Investigation,10
501,Sunday,Operations,10
505,Sunday,Operations,10
511,Sunday,Diversion,51
501,Sunday,Collision - TTC Involved,6
501,Sunday,Utilized Off Route,6
510,Sunday,General Delay,9
509,Sunday,Operations,22
510,Sunday,Security,39
506,Sunday,Mechanical,10
510,Monday,Operations,7
511,Monday,Mechanical,8
512,Monday,Diversion,42
512,Monday,Utilized Off Route,10
501,Monday,Security,10
510,Monday,Operations,5
510,Monday,Operations,5
506,Monday,Operations,9
510,Monday,Operations,5
510,Monday,Operations,5
504,Monday,General Delay,12
510,Monday,Operations,5
501,Monday,Operations,20
510,Monday,Operations,5
510,Monday,Operations,7
501,Monday,Cleaning - Unsanitary,8
504,Monday,Cleaning - Unsanitary,5
511,Monday,Operations,8
501,Monday,Diversion,8
503,Monday,General Delay,0
504,Monday,Operations,5
501,Monday,Cleaning - Unsanitary,10
506,Monday,Mechanical,8
501,Monday,Mechanical,10
501,Monday,Cleaning - Unsanitary,8
501,Monday,Operations,4
501,Monday,Operations,9
504,Monday,Emergency Services,12
510,Monday,Operations,8
501,Monday,Mechanical,9
510,Monday,Operations,7
505,Monday,Security,10
501,Monday,Mechanical,8
503,Monday,Cleaning - Unsanitary,10
501,Monday,General Delay,9
501,Monday,Collision - TTC Involved,9
512,Monday,Operations,10
501,Monday,Operations,9
511,Monday,Operations,9
510,Monday,Operations,5
501,Monday,Operations,10
505,Monday,Operations,8
501,Monday,Mechanical,9
505,Monday,Operations,7
512,Monday,Operations,7
505,Monday,Operations,9
504,Monday,Operations,8
509,Monday,Operations,7
512,Monday,Operations,11
504,Monday,Collision - TTC Involved,7
506,Monday,Operations,9
501,Monday,Held By,5
501,Monday,Emergency Services,26
504,Monday,Security,10
512,Monday,Operations,7
504,Monday,Operations,7
504,Monday,General Delay,10
504,Monday,Operations,10
506,Monday,Emergency Services,0
510,Monday,Security,5
504,Monday,Diversion,16
501,Monday,Cleaning - Unsanitary,10
301,Tuesday,Cleaning - Unsanitary,10
501,Tuesday,Operations,13
506,Tuesday,Held By,18
501,Tuesday,Mechanical,9
512,Tuesday,Operations,10
504,Tuesday,Utilized Off Route,5
506,Tuesday,Operations,23
512,Tuesday,Operations,7
503,Tuesday,Held By,17
504,Tuesday,Held By,10
510,Tuesday,Mechanical,5
501,Tuesday,Operations,10
504,Tuesday,General Delay,10
501,Tuesday,Operations,8
501,Tuesday,Operations,8
504,Tuesday,Mechanical,8
512,Tuesday,Operations,16
501,Tuesday,Operations,9
504,Tuesday,General Delay,10
509,Tuesday,Operations,7
510,Tuesday,Operations,5
504,Tuesday,Operations,8
512,Tuesday,Operations,8
501,Tuesday,Cleaning - Unsanitary,8
501,Tuesday,Mechanical,10
511,Tuesday,Operations,8
501,Tuesday,Emergency Services,14
504,Tuesday,Mechanical,7
501,Tuesday,Operations,10
501,Tuesday,Operations,10
504,Tuesday,General Delay,12
510,Wednesday,Held By,85
512,Wednesday,Diversion,0
506,Wednesday,Operations,9
509,Wednesday,Mechanical,9
504,Wednesday,Mechanical,5
504,Wednesday,Held By,19
501,Wednesday,Operations,8
506,Wednesday,Operations,9
504,Wednesday,General Delay,10
512,Wednesday,General Delay,8
505,Wednesday,Operations,9
510,Wednesday,Operations,5
501,Wednesday,Operations,9
506,Wednesday,General Delay,9
504,Wednesday,Mechanical,5
506,Wednesday,General Delay,0
505,Wednesday,General Delay,15
505,Wednesday,General Delay,15
505,Wednesday,Operations,8
501,Wednesday,Security,8
505,Wednesday,Operations,9
506,Wednesday,Operations,9
512,Wednesday,Operations,7
501,Wednesday,Mechanical,9
511,Wednesday,Operations,9
506,Wednesday,Operations,9
512,Wednesday,Emergency Services,8
501,Wednesday,Operations,9
512,Wednesday,Operations,7
504,Wednesday,Diversion,9
511,Wednesday,Operations,9
510,Wednesday,Mechanical,11
501,Wednesday,Emergency Services,14
504,Wednesday,Operations,10
510,Wednesday,Mechanical,11
505,Wednesday,Emergency Services,9
504,Wednesday,Operations,7
510,Wednesday,Operations,7
501,Wednesday,Security,17
301,Thursday,Security,15
501,Thursday,Operations,8
501,Thursday,Held By,8
512,Thursday,General Delay,8
509,Thursday,Held By,17
504,Thursday,Collision - TTC Involved,4
511,Thursday,Held By,40
510,Thursday,Overhead,50
510,Thursday,Utilized Off Route,10
505,Thursday,Emergency Services,27
504,Thursday,Utilized Off Route,5
504,Thursday,Diversion,27
512,Thursday,Operations,6
501,Thursday,Operations,10
501,Thursday,Operations,131
501,Thursday,Operations,14
501,Thursday,Utilized Off Route,10
501,Thursday,Utilized Off Route,10
506,Thursday,General Delay,15
506,Thursday,Cleaning - Unsanitary,8
506,Thursday,Held By,9
501,Thursday,General Delay,14
504,Thursday,Operations,7
512,Thursday,Cleaning - Unsanitary,6
504,Thursday,Diversion,17
506,Thursday,Operations,9
510,Thursday,Diversion,108
501,Thursday,Utilized Off Route,10
512,Thursday,Operations,6
501,Thursday,Utilized Off Route,10
512,Thursday,Operations,6
501,Thursday,Operations,10
505,Thursday,Emergency Services,8
511,Thursday,Operations,9
505,Thursday,General Delay,15
501,Thursday,Cleaning - Unsanitary,9
510,Thursday,General Delay,11
501,Thursday,Security,28
501,Thursday,Security,9
504,Thursday,Operations,10
505,Thursday,Diversion,19
504,Thursday,Diversion,19
510,Thursday,General Delay,11
501,Friday,Operations,11
503,Friday,Operations,10
503,Friday,Operations,10
511,Friday,Operations,8
512,Friday,Operations,7
510,Friday,Operations,9
505,Friday,Held By,30
501,Friday,Utilized Off Route,10
512,Friday,Operations,7
510,Friday,Operations,14
506,Friday,Collision - TTC Involved,9
510,Friday,Cleaning - Unsanitary,5
512,Friday,Operations,7
501,Friday,Operations,10
511,Friday,Operations,9
505,Friday,Held By,16
512,Friday,Operations,12
501,Friday,Operations,8
501,Friday,Operations,10
501,Friday,Mechanical,10
501,Friday,Operations,10
506,Friday,Operations,6
501,Friday,Operations,10
501,Friday,Operations,10
501,Friday,Mechanical,10
501,Friday,General Delay,10
501,Friday,Collision - TTC Involved,42
501,Friday,Operations,8
501,Friday,Held By,10
501,Friday,Security,10
506,Friday,Diversion,18
510,Friday,Operations,12
506,Friday,General Delay,12
512,Friday,Emergency Services,30
504,Friday,Collision - TTC Involved,50
501,Friday,Mechanical,10
501,Friday,Operations,10
501,Friday,General Delay,0
506,Friday,Emergency Services,20
501,Friday,Utilized Off Route,10
510,Friday,Operations,5
501,Friday,Utilized Off Route,10
505,Friday,General Delay,15
511,Friday,Security,10
510,Friday,General Delay,10
510,Friday,General Delay,5
505,Friday,Emergency Services,7
506,Friday,General Delay,0
506,Friday,Held By,85
506,Friday,Emergency Services,10
510,Friday,General Delay,0
306,Friday,Diversion,17
510,Friday,Operations,10
506,Friday,Security,10
506,Friday,Operations,10
501,Saturday,Diversion,183
504,Saturday,Diversion,102
504,Saturday,Diversion,97
505,Saturday,Operations,10
501,Saturday,Operations,10
505,Saturday,Operations,10
501,Saturday,Cleaning - Unsanitary,10
504,Saturday,Collision - TTC Involved,41
501,Saturday,Operations,10
501,Saturday,Operations,10
501,Saturday,Mechanical,6
504,Saturday,Operations,9
510,Saturday,Operations,4
501,Saturday,Operations,9
501,Saturday,Operations,10
501,Saturday,Operations,4
510,Saturday,Operations,7
501,Saturday,Operations,7
501,Saturday,Operations,5
501,Saturday,Operations,4
504,Saturday,Operations,10
504,Saturday,Operations,5
506,Saturday,Collision - TTC Involved,8
505,Saturday,Operations,8
504,Saturday,Operations,6
504,Saturday,Security,9
509,Saturday,Operations,6
505,Saturday,Operations,8
509,Saturday,Diversion,24
511,Saturday,Operations,10
504,Saturday,Operations,8
504,Saturday,Operations,6
505,Saturday,Operations,10
510,Saturday,Emergency Services,11
512,Saturday,Operations,6
501,Saturday,Operations,8
510,Saturday,Operations,7
501,Saturday,Operations,7
506,Saturday,Operations,9
501,Saturday,Operations,8
501,Saturday,General Delay,8
512,Saturday,Diversion,0
501,Saturday,General Delay,15
506,Saturday,Utilized Off Route,10
512,Saturday,Operations,4
510,Saturday,Operations,7
501,Saturday,Operations,6
304,Sunday,Held By,8
504,Sunday,Emergency Services,0
512,Sunday,Operations,25
512,Sunday,Security,25
505,Sunday,Mechanical,14
506,Sunday,Diversion,21
504,Sunday,Late Entering Service,8
511,Sunday,Mechanical,10
501,Sunday,Overhead,10
504,Sunday,Held By,8
505,Sunday,Emergency Services,16
501,Sunday,Operations,10
510,Sunday,Diversion,9
504,Sunday,Held By,6
505,Sunday,Held By,21
505,Sunday,Operations,10
504,Sunday,Diversion,60
504,Sunday,Operations,8
505,Sunday,Security,15
501,Sunday,Operations,8
506,Sunday,Security,39
505,Sunday,Held By,12
501,Sunday,Operations,8
501,Sunday,Cleaning - Unsanitary,10
505,Sunday,Operations,10
511,Sunday,Mechanical,8
501,Sunday,Mechanical,8
506,Sunday,Operations,5
504,Sunday,Operations,9
501,Sunday,Cleaning - Unsanitary,10
506,Sunday,Operations,5
511,Sunday,Cleaning - Unsanitary,0
504,Sunday,Operations,5
504,Sunday,Operations,9
505,Sunday,General Delay,24
505,Sunday,Cleaning - Unsanitary,8
511,Sunday,Operations,9
501,Sunday,Operations,5
504,Sunday,Operations,8
501,Sunday,Utilized Off Route,5
504,Sunday,General Delay,18
506,Sunday,Emergency Services,8
505,Sunday,Diversion,34
501,Sunday,Operations,5
506,Sunday,General Delay,12
504,Sunday,Operations,6
506,Sunday,Operations,9
510,Sunday,Cleaning - Unsanitary,7
510,Sunday,General Delay,10
501,Sunday,Utilized Off Route,10
501,Sunday,Held By,58
504,Sunday,General Delay,10
504,Sunday,Cleaning - Unsanitary,10
501,Sunday,Held By,10
304,Sunday,Operations,10
310,Monday,Emergency Services,13
509,Monday,Operations,10
506,Monday,Operations,9
512,Monday,Mechanical,8
511,Monday,Operations,0
501,Monday,Operations,8
501,Monday,Operations,8
511,Monday,Operations,8
504,Monday,Operations,4
504,Monday,Mechanical,5
501,Monday,Operations,8
504,Monday,Mechanical,5
512,Monday,General Delay,7
505,Monday,Investigation,8
501,Monday,Operations,9
510,Monday,Operations,9
512,Monday,Held By,7
505,Monday,Operations,8
512,Monday,Operations,13
500,Monday,Operations,0
511,Monday,Security,9
501,Monday,Emergency Services,19
501,Monday,Operations,10
501,Monday,Operations,6
511,Monday,Collision - TTC Involved,9
509,Monday,Collision - TTC Involved,9
501,Monday,Utilized Off Route,5
501,Monday,Utilized Off Route,6
510,Monday,General Delay,13
506,Monday,Operations,9
512,Monday,Security,10
504,Monday,Diversion,140
501,Monday,Mechanical,9
504,Monday,Utilized Off Route,7
504,Monday,Mechanical,7
506,Monday,Security,10
510,Tuesday,Utilized Off Route,4
304,Tuesday,General Delay,19
504,Tuesday,Utilized Off Route,5
501,Tuesday,Operations,5
504,Tuesday,Mechanical,5
510,Tuesday,Operations,1
506,Tuesday,Security,8
510,Tuesday,Operations,5
504,Tuesday,General Delay,36
509,Tuesday,Operations,7
503,Tuesday,Operations,10
506,Tuesday,Diversion,24
505,Tuesday,Operations,8
512,Tuesday,Security,24
512,Tuesday,Utilized Off Route,5
504,Tuesday,Utilized Off Route,5
512,Tuesday,Security,7
501,Tuesday,Operations,8
501,Tuesday,Security,10
501,Tuesday,Mechanical,10
512,Tuesday,Operations,6
510,Tuesday,Operations,10
512,Tuesday,Operations,13
501,Tuesday,Diversion,121
504,Tuesday,Diversion,10
504,Tuesday,Operations,5
510,Tuesday,Security,6
501,Tuesday,Operations,5
501,Tuesday,Collision - TTC Involved,17
501,Tuesday,Collision - TTC Involved,0
501,Tuesday,Collision - TTC Involved,5
501,Tuesday,Operations,10
512,Tuesday,Operations,15
501,Tuesday,Operations,5
504,Tuesday,Mechanical,10
505,Tuesday,Operations,8
505,Tuesday,Operations,8
505,Tuesday,Emergency Services,8
510,Tuesday,Operations,5
512,Tuesday,Operations,8
509,Tuesday,Operations,8
505,Tuesday,Operations,25
505,Tuesday,Operations,25
510,Tuesday,Security,0
501,Tuesday,Mechanical,4
504,Tuesday,Security,15
501,Tuesday,Mechanical,7
512,Tuesday,Cleaning - Unsanitary,12
504,Tuesday,Utilized Off Route,10
306,Tuesday,Operations,17
306,Tuesday,Operations,34
301,Wednesday,Utilized Off Route,15
301,Wednesday,Emergency Services,15
306,Wednesday,Cleaning - Unsanitary,30
504,Wednesday,Emergency Services,4
501,Wednesday,Emergency Services,0
510,Wednesday,Mechanical,4
510,Wednesday,Operations,4
509,Wednesday,Security,14
510,Wednesday,Security,14
509,Wednesday,Operations,8
510,Wednesday,Investigation,0
505,Wednesday,Cleaning - Unsanitary,8
504,Wednesday,Operations,50
504,Wednesday,Operations,4
509,Wednesday,Held By,10
503,Wednesday,Held By,68
504,Wednesday,Cleaning - Unsanitary,5
501,Wednesday,Held By,59
511,Wednesday,Operations,8
510,Wednesday,Operations,5
506,Wednesday,Diversion,48
505,Wednesday,General Delay,31
504,Wednesday,Operations,5
504,Wednesday,Operations,5
501,Wednesday,Emergency Services,5
510,Wednesday,Operations,5
501,Wednesday,Operations,5
504,Wednesday,Operations,4
501,Wednesday,Operations,0
512,Wednesday,Mechanical,6
503,Wednesday,Diversion,38
504,Wednesday,Collision - TTC Involved,34
512,Wednesday,Operations,5
501,Wednesday,Operations,8
501,Wednesday,Operations,8
501,Wednesday,Operations,10
501,Wednesday,Cleaning - Unsanitary,10
505,Wednesday,Operations,8
511,Wednesday,Operations,9
512,Wednesday,Operations,13
505,Wednesday,Operations,8
510,Wednesday,Operations,5
509,Wednesday,Operations,8
506,Wednesday,Diversion,9
501,Wednesday,Operations,10
504,Wednesday,Security,6
501,Wednesday,Held By,9
504,Wednesday,Diversion,133
504,Wednesday,Operations,8
504,Wednesday,Held By,133
501,Wednesday,Operations,9
504,Wednesday,Operations,8
510,Wednesday,Operations,10
505,Wednesday,Security,9
501,Wednesday,Utilized Off Route,8
504,Wednesday,Operations,10
505,Wednesday,Operations,15
504,Wednesday,Utilized Off Route,7
501,Wednesday,Mechanical,10
510,Wednesday,General Delay,9
501,Wednesday,Emergency Services,0
506,Wednesday,Operations,9
510,Wednesday,Emergency Services,0
306,Thursday,Emergency Services,30
304,Thursday,Mechanical,30
504,Thursday,Held By,5
506,Thursday,Emergency Services,22
501,Thursday,Operations,10
504,Thursday,Mechanical,4
501,Thursday,Operations,22
504,Thursday,Mechanical,5
504,Thursday,Operations,4
504,Thursday,Mechanical,4
504,Thursday,Diversion,23
504,Thursday,Operations,4
510,Thursday,Operations,17
512,Thursday,Operations,8
505,Thursday,Operations,9
505,Thursday,Operations,9
504,Thursday,Operations,4
510,Thursday,Cleaning - Unsanitary,5
504,Thursday,Operations,4
503,Thursday,Mechanical,10
511,Thursday,Operations,8
509,Thursday,Operations,8
512,Thursday,Operations,6
505,Thursday,Operations,9
504,Thursday,Operations,10
501,Thursday,Operations,10
501,Thursday,Operations,5
512,Thursday,Operations,7
501,Thursday,Operations,8
501,Thursday,General Delay,20
501,Thursday,General Delay,0
512,Thursday,Operations,8
503,Thursday,General Delay,37
511,Thursday,Operations,9
510,Thursday,Operations,5
501,Thursday,Operations,16
501,Thursday,Operations,16
510,Thursday,Operations,5
504,Thursday,Mechanical,10
501,Thursday,General Delay,19
501,Thursday,Operations,10
501,Thursday,Operations,9
510,Thursday,Utilized Off Route,5
510,Thursday,Operations,5
504,Thursday,General Delay,15
501,Thursday,Utilized Off Route,9
504,Thursday,Operations,7
501,Thursday,General Delay,14
506,Thursday,Cleaning - Unsanitary,9
510,Thursday,General Delay,13
506,Thursday,Held By,10
501,Thursday,Operations,9
504,Thursday,Cleaning - Unsanitary,5
501,Thursday,Mechanical,15
505,Thursday,Emergency Services,0
506,Friday,Security,0
510,Friday,Security,0
503,Friday,Operations,10
504,Friday,Operations,4
512,Friday,Operations,7
501,Friday,Cleaning - Unsanitary,10
504,Friday,Collision - TTC Involved,5
501,Friday,General Delay,22
504,Friday,Operations,4
510,Friday,Operations,7
504,Friday,Operations,4
505,Friday,Mechanical,9
504,Friday,Operations,10
501,Friday,Mechanical,10
504,Friday,Operations,4
504,Friday,Operations,4
505,Friday,General Delay,15
505,Friday,General Delay,15
505,Friday,Emergency Services,12
504,Friday,Operations,4
504,Friday,General Delay,25
512,Friday,General Delay,19
512,Friday,General Delay,15
504,Friday,Emergency Services,10
501,Friday,Cleaning - Unsanitary,5
501,Friday,Investigation,0
506,Friday,Security,32
510,Friday,Security,0
510,Friday,Security,30
505,Friday,General Delay,13
504,Friday,General Delay,10
501,Friday,Operations,10
504,Friday,Operations,10
510,Friday,Emergency Services,8
504,Friday,General Delay,20
504,Friday,Operations,9
512,Friday,General Delay,16
506,Friday,Operations,9
501,Friday,Cleaning - Unsanitary,8
501,Friday,Cleaning - Unsanitary,9
501,Friday,Cleaning - Unsanitary,15
505,Saturday,Security,0
301,Saturday,Emergency Services,15
301,Saturday,Emergency Services,15
510,Saturday,General Delay,15
509,Saturday,Operations,8
504,Saturday,Operations,9
501,Saturday,Operations,9
501,Saturday,Operations,9
501,Saturday,Operations,4
504,Saturday,Operations,5
501,Saturday,Operations,5
505,Saturday,Operations,8
504,Saturday,Operations,10
504,Saturday,Operations,5
510,Saturday,Emergency Services,15
511,Saturday,Operations,10
512,Saturday,Operations,30
506,Saturday,Operations,9
505,Saturday,Diversion,9
501,Saturday,Mechanical,10
504,Saturday,Operations,5
510,Saturday,Mechanical,8
501,Saturday,Held By,19
501,Saturday,Diversion,54
504,Saturday,Security,7
511,Saturday,Operations,9
512,Saturday,Operations,7
512,Saturday,Operations,30
506,Saturday,General Delay,9
505,Saturday,Operations,9
505,Saturday,Security,18
505,Saturday,Emergency Services,9
506,Saturday,Operations,8
506,Saturday,Mechanical,8
506,Saturday,General Delay,15
501,Saturday,Held By,31
512,Saturday,Held By,20
501,Saturday,Security,9
504,Saturday,Collision - TTC Involved,5
501,Saturday,General Delay,8
501,Saturday,Emergency Services,30
510,Saturday,Diversion,111
504,Saturday,General Delay,0
512,Saturday,General Delay,10
509,Saturday,Security,116
501,Saturday,Security,5
501,Saturday,General Delay,17
505,Saturday,Emergency Services,10
501,Saturday,Emergency Services,9
501,Saturday,Cleaning - Unsanitary,8
504,Saturday,Diversion,10
504,Sunday,Security,180
501,Sunday,Emergency Services,18
509,Sunday,Overhead,62
501,Sunday,Utilized Off Route,10
511,Sunday,Operations,10
505,Sunday,Operations,10
501,Sunday,Security,10
501,Sunday,Operations,9
504,Sunday,Operations,5
501,Sunday,Operations,10
